Internal ID,NAICS Code ID,Primary Name,NAICS Sector,NAICS Sub Sector,GICS Sector,GICS Industry Group,GICS Sub Industry,Supply Chain Tier,Contagion Score,material_id,material_name,hs_code,market_ticker,origin_country_1,o1_market_share,origin_country_2,o2_market_share,origin_country_3,o3_market_share,refining_country_1,r1_market_share,refining_country_2,r2_market_share,refining_country_3,r3_market_share,primary_transit_vehicle,cost_weight_metric,substitute_material_id,substitutability_index,search_tags
PC_337126,337126,Household Furniture (except Wood and Upholstered) Manufacturing ,Manufacturing,Furniture and Related Product Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,1,2.9,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_337127,337127,Institutional Furniture Manufacturing ,Manufacturing,Furniture and Related Product Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,1,2.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_337211,337211,Wood Office Furniture Manufacturing ,Manufacturing,Furniture and Related Product Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,1,4.2,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_337212,337212,Custom Architectural Woodwork and Millwork Manufacturing ,Manufacturing,Furniture and Related Product Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,1,4.5,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_337214,337214,Office Furniture (except Wood) Manufacturing ,Manufacturing,Furniture and Related Product Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,1,3.3,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_337215,337215,"Showcase, Partition, Shelving, and Locker Manufacturing ",Manufacturing,Furniture and Related Product Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,1,2.5,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33791,33791,Mattress Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,1,2.8,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33792,33792,Blind and Shade Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,1,3.9,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339112,339112,Surgical and Medical Instrument Manufacturing ,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,3.7,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339113,339113,Surgical Appliance and Supplies Manufacturing ,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,2.5,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339114,339114,Dental Equipment and Supplies Manufacturing ,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,2.6,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339115,339115,Ophthalmic Goods Manufacturing ,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,4.2,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339116,339116,Dental Laboratories ,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,2.4,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33991,33991,Jewelry and Silverware Manufacturing ,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,2.2,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33992,33992,Sporting and Athletic Goods Manufacturing,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,2.7,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33993,33993,"Doll, Toy, and Game Manufacturing",Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,2.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33994,33994,Office Supplies (except Paper) Manufacturing,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,4.8,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33995,33995,Sign Manufacturing,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,2.0,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339991,339991,"Gasket, Packing, and Sealing Device Manufacturing ",Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,3.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339992,339992,Musical Instrument Manufacturing ,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,4.4,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339993,339993,"Fastener, Button, Needle, and Pin Manufacturing ",Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,2.1,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339994,339994,"Broom, Brush, and Mop Manufacturing ",Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,4.5,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339995,339995,Burial Casket Manufacturing ,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,4.2,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_339999,339999,All Other Miscellaneous Manufacturing ,Manufacturing,Miscellaneous Manufacturing,Industrials,Capital Goods,Diversified Industrials,2,3.6,,,,,,,,,,,,,,,,,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
PC_33441,33441,Semiconductor and Other Electronic Component Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Information Technology,Semiconductors,Semiconductors,3,2.9,MAT_SIL_01,Polysilicon,280461,Unlisted,China,80%,USA,6%,Germany,5%,China,80%,USA,6%,Taiwan,5%,[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta],[Unlock in Beta]
